,MN_EARN_WNE_P6
3539,20000.0
3540,42700.0
3541,18400.0
3542,14600.0
3543,16000.0
3544,21700.0
3545,18200.0
3546,18200.0
3547,32400.0
3548,50300.0
3549,50300.0
3550,20400.0
3551,22000.0
3552,23700.0
3553,25900.0
3554,24800.0
3555,30300.0
3556,19400.0
3557,41700.0
3558,27700.0
3559,42000.0
3560,18200.0
3561,22600.0
3562,28500.0
3563,22400.0
3564,28700.0
3565,34200.0
3566,23400.0
3567,23400.0
3568,23400.0
3569,20200.0
3570,22600.0
3571,19400.0
3572,19100.0
3573,22700.0
3574,53400.0
3575,15000.0
3576,17700.0
3577,30700.0
3578,24800.0
3579,27900.0
3580,13700.0
3581,25600.0
3582,20300.0
3583,21900.0
3584,23600.0
3585,31000.0
3586,29400.0
3587,16800.0
3588,29800.0
3589,20900.0
3590,29200.0
3591,32035.23115463448
3592,32035.23115463448
3593,32035.23115463448
3594,30700.0
3595,27300.0
3596,33900.0
3597,16200.0
3598,20600.0
3599,42700.0
3600,30100.0
3601,23600.0
3602,35500.0
3603,29000.0
3604,28800.0
3605,15800.0
3606,32035.23115463448
3607,26000.0
3608,23100.0
3609,25000.0
3610,28600.0
3611,20200.0
3612,21900.0
3613,31600.0
3614,31600.0
3615,32200.0
3616,28100.0
3617,16200.0
3618,15500.0
3619,32035.23115463448
3620,22500.0
3621,17700.0
3622,28700.0
3623,26600.0
3624,28400.0
3625,21400.0
3626,32035.23115463448
3627,30500.0
3628,15400.0
3629,18000.0
3630,20100.0
3631,28700.0
3632,22300.0
3633,20900.0
3634,20600.0
3635,30900.0
3636,43200.0
3637,43200.0
3638,21700.0
3639,27700.0
3640,19900.0
3641,36400.0
3642,26400.0
3643,26600.0
3644,24000.0
3645,17100.0
3646,16900.0
3647,18500.0
3648,21100.0
3649,19900.0
3650,23500.0
3651,23400.0
3652,21300.0
3653,31400.0
3654,21300.0
3655,32035.23115463448
3656,34900.0
3657,32035.23115463448
3658,28300.0
3659,24900.0
3660,17800.0
3661,25800.0
3662,20000.0
3663,39600.0
3664,16800.0
3665,18300.0
3666,20600.0
3667,18200.0
3668,24100.0
3669,17300.0
3670,14100.0
3671,24000.0
3672,20500.0
3673,28300.0
3674,23100.0
3675,44100.0
3676,35100.0
3677,27500.0
3678,41200.0
3679,32300.0
3680,32035.23115463448
3681,20200.0
3682,23400.0
3683,51500.0
3684,18300.0
3685,17000.0
3686,40400.0
3687,27000.0
3688,32035.23115463448
3689,21900.0
3690,23400.0
3691,26300.0
3692,26700.0
3693,19100.0
3694,19900.0
3695,23700.0
3696,30300.0
3697,33400.0
3698,25300.0
3699,40000.0
3700,27800.0
3701,31700.0
3702,22400.0
3703,41300.0
3704,23000.0
3705,29200.0
3706,64500.0
3707,32035.23115463448
3708,15100.0
3709,22200.0
3710,25100.0
3711,25600.0
3712,37100.0
3713,21200.0
3714,32035.23115463448
3715,32035.23115463448
3716,24700.0
3717,32035.23115463448
3718,32035.23115463448
3719,32035.23115463448
3720,36600.0
3721,46400.0
3722,32035.23115463448
3723,28500.0
3724,23900.0
3725,32035.23115463448
3726,30900.0
3727,50500.0
3728,24700.0
3729,37800.0
3730,33400.0
3731,34100.0
3732,30600.0
3733,32600.0
3734,35600.0
3735,44500.0
3736,48000.0
3737,29800.0
3738,27000.0
3739,34200.0
3740,29600.0
3741,24500.0
3742,22800.0
3743,25700.0
3744,32300.0
3745,36400.0
3746,38300.0
3747,27400.0
3748,34000.0
3749,28200.0
3750,35100.0
3751,32035.23115463448
3752,31600.0
3753,37000.0
3754,32035.23115463448
3755,32035.23115463448
3756,32035.23115463448
3757,26500.0
3758,15500.0
3759,18600.0
3760,32035.23115463448
3761,23500.0
3762,37200.0
3763,22400.0
3764,19600.0
3765,22100.0
3766,32500.0
3767,32035.23115463448
3768,23300.0
3769,32035.23115463448
3770,16000.0
3771,18600.0
3772,18600.0
3773,18600.0
3774,18200.0
3775,34200.0
3776,23900.0
3777,30900.0
3778,22000.0
3779,31900.0
3780,20500.0
3781,26300.0
3782,40100.0
3783,30900.0
3784,32035.23115463448
3785,32035.23115463448
3786,19600.0
3787,27900.0
3788,23900.0
3789,18800.0
3790,24700.0
3791,24900.0
3792,23100.0
3793,17300.0
3794,47200.0
3795,32035.23115463448
3796,16800.0
3797,27500.0
3798,20100.0
3799,22200.0
3800,51400.0
3801,20800.0
3802,23400.0
3803,31100.0
3804,23100.0
3805,29500.0
3806,73600.0
3807,14900.0
3808,16700.0
3809,19300.0
3810,28800.0
3811,41600.0
3812,23900.0
3813,32035.23115463448
3814,21800.0
3815,38400.0
3816,20500.0
3817,20600.0
3818,32035.23115463448
3819,23900.0
3820,31000.0
3821,18700.0
3822,20900.0
3823,32035.23115463448
3824,25900.0
3825,18600.0
3826,42000.0
3827,23300.0
3828,19200.0
3829,33700.0
3830,19400.0
3831,23600.0
3832,22300.0
3833,34900.0
3834,32035.23115463448
3835,27000.0
3836,29800.0
3837,32035.23115463448
3838,35100.0
3839,20200.0
3840,23400.0
3841,26600.0
3842,25600.0
3843,54900.0
3844,33900.0
3845,32035.23115463448
3846,22900.0
3847,26600.0
3848,28200.0
3849,48700.0
3850,48100.0
3851,24900.0
3852,30100.0
3853,36500.0
3854,27200.0
3855,28700.0
3856,26600.0
3857,16200.0
3858,16700.0
3859,27300.0
3860,32035.23115463448
3861,32035.23115463448
3862,32035.23115463448
3863,22200.0
3864,15800.0
3865,26600.0
3866,30800.0
3867,19600.0
3868,18900.0
3869,18500.0
3870,76600.0
3871,27100.0
3872,32035.23115463448
3873,16500.0
3874,32600.0
3875,29900.0
3876,18200.0
3877,32035.23115463448
3878,19500.0
3879,18400.0
3880,20400.0
3881,24100.0
3882,49800.0
3883,49800.0
3884,49800.0
3885,32035.23115463448
3886,28700.0
3887,32035.23115463448
3888,52100.0
3889,52100.0
3890,25000.0
3891,18000.0
3892,25800.0
3893,32035.23115463448
3894,46600.0
3895,32700.0
3896,24600.0
3897,18900.0
3898,18300.0
3899,29100.0
3900,27200.0
3901,21400.0
3902,32035.23115463448
3903,29100.0
3904,23600.0
3905,13900.0
3906,40700.0
3907,37000.0
3908,33200.0
3909,15500.0
3910,32035.23115463448
3911,31300.0
3912,14900.0
3913,26100.0
3914,37400.0
3915,33400.0
3916,31900.0
3917,38500.0
3918,22600.0
3919,19600.0
3920,19600.0
3921,20400.0
3922,33200.0
3923,27900.0
3924,18500.0
3925,32035.23115463448
3926,23100.0
3927,16400.0
3928,22400.0
3929,32035.23115463448
3930,25800.0
3931,32035.23115463448
3932,29500.0
3933,36900.0
3934,20000.0
3935,15600.0
3936,30700.0
3937,23400.0
3938,32035.23115463448
3939,16000.0
3940,27300.0
3941,31200.0
3942,24700.0
3943,42800.0
3944,73600.0
3945,42700.0
3946,20000.0
3947,30800.0
3948,18900.0
3949,22000.0
3950,27400.0
3951,19800.0
3952,32035.23115463448
3953,43200.0
3954,22400.0
3955,22300.0
3956,20800.0
3957,18100.0
3958,28900.0
3959,34300.0
3960,19600.0
3961,31700.0
3962,22700.0
3963,32035.23115463448
3964,19300.0
3965,24400.0
3966,23600.0
3967,26500.0
3968,32035.23115463448
3969,30400.0
3970,40100.0
3971,35000.0
3972,32035.23115463448
3973,26500.0
3974,19700.0
3975,45300.0
3976,38100.0
3977,32035.23115463448
3978,26600.0
3979,28700.0
3980,34200.0
3981,22800.0
3982,35100.0
3983,48400.0
3984,18600.0
3985,38800.0
3986,22100.0
3987,23500.0
3988,32035.23115463448
3989,32035.23115463448
3990,28800.0
3991,37000.0
3992,33900.0
3993,20000.0
3994,30300.0
3995,26600.0
3996,23300.0
3997,20800.0
3998,32035.23115463448
3999,29200.0
4000,20700.0
4001,32035.23115463448
4002,26200.0
4003,16700.0
4004,32000.0
4005,44800.0
4006,44800.0
4007,19600.0
4008,24500.0
4009,23400.0
4010,20600.0
4011,19800.0
4012,33500.0
4013,71900.0
4014,32035.23115463448
4015,37100.0
4016,60900.0
4017,33000.0
4018,18500.0
4019,23300.0
4020,32035.23115463448
4021,27500.0
4022,22800.0
4023,22000.0
4024,21200.0
4025,24700.0
4026,19800.0
4027,38400.0
4028,38400.0
4029,24800.0
4030,18900.0
4031,21400.0
4032,32035.23115463448
4033,18600.0
4034,27800.0
4035,20800.0
4036,18500.0
4037,20500.0
4038,20500.0
4039,17000.0
4040,31800.0
4041,18100.0
4042,27000.0
4043,32035.23115463448
4044,25800.0
4045,25200.0
4046,19500.0
4047,17600.0
4048,20200.0
4049,17200.0
4050,32035.23115463448
4051,30100.0
4052,18800.0
4053,32035.23115463448
4054,21100.0
4055,19200.0
4056,18100.0
4057,32035.23115463448
4058,32035.23115463448
4059,22000.0
4060,32035.23115463448
4061,24700.0
4062,20600.0
4063,20600.0
4064,32035.23115463448
4065,17200.0
4066,24500.0
4067,33200.0
4068,33200.0
4069,42500.0
4070,23400.0
4071,22800.0
4072,28700.0
4073,23400.0
4074,30500.0
4075,35000.0
4076,34200.0
4077,27500.0
4078,22900.0
4079,18500.0
4080,24000.0
4081,24000.0
4082,24000.0
4083,66400.0
4084,33400.0
4085,76100.0
4086,23100.0
4087,37900.0
4088,32035.23115463448
4089,38700.0
4090,18100.0
4091,18100.0
4092,31900.0
4093,23400.0
4094,28200.0
4095,30900.0
4096,19000.0
4097,20600.0
4098,20700.0
4099,26300.0
4100,26200.0
4101,19200.0
4102,32035.23115463448
4103,32035.23115463448
4104,15900.0
4105,28100.0
4106,22400.0
4107,15200.0
4108,28100.0
4109,32035.23115463448
4110,38500.0
4111,28200.0
4112,21300.0
4113,42000.0
4114,14100.0
4115,32035.23115463448
4116,30700.0
4117,29000.0
4118,17100.0
4119,25000.0
4120,52200.0
4121,20000.0
4122,20900.0
4123,20900.0
4124,43400.0
4125,30500.0
4126,25600.0
4127,16200.0
4128,38500.0
4129,17200.0
4130,23700.0
4131,26000.0
4132,32035.23115463448
4133,32035.23115463448
4134,34500.0
4135,22000.0
4136,43100.0
4137,21000.0
4138,18700.0
4139,19800.0
4140,24600.0
4141,34500.0
4142,32800.0
4143,32035.23115463448
4144,32035.23115463448
4145,41800.0
4146,17400.0
4147,19700.0
4148,32035.23115463448
4149,26200.0
4150,25100.0
4151,21000.0
4152,24900.0
4153,15900.0
4154,25600.0
4155,32035.23115463448
4156,24000.0
4157,29500.0
4158,21300.0
4159,32035.23115463448
4160,37200.0
4161,32035.23115463448
4162,32035.23115463448
4163,23100.0
4164,18200.0
4165,33600.0
4166,28300.0
4167,23000.0
4168,27000.0
4169,17200.0
4170,29900.0
4171,15800.0
4172,31600.0
4173,20000.0
4174,37300.0
4175,18900.0
4176,38400.0
4177,28700.0
4178,24300.0
4179,24300.0
4180,18500.0
4181,26000.0
4182,19000.0
4183,30900.0
4184,49200.0
4185,35000.0
4186,23700.0
4187,32035.23115463448
4188,19500.0
4189,28600.0
4190,32035.23115463448
4191,25200.0
4192,24400.0
4193,23200.0
4194,25400.0
4195,37200.0
4196,19600.0
4197,19600.0
4198,26200.0
4199,33700.0
4200,32035.23115463448
4201,19200.0
4202,22900.0
4203,19900.0
4204,34300.0
4205,25600.0
4206,27500.0
4207,32035.23115463448
4208,17500.0
4209,20900.0
4210,32500.0
4211,18300.0
4212,40300.0
4213,22800.0
4214,22800.0
4215,22800.0
4216,32035.23115463448
4217,25200.0
4218,19600.0
4219,27500.0
4220,27500.0
4221,19600.0
4222,19600.0
4223,38400.0
4224,50300.0
4225,38400.0
4226,23600.0
4227,20400.0
4228,29900.0
4229,18500.0
4230,16900.0
4231,16800.0
4232,22600.0
4233,20300.0
4234,24800.0
4235,29100.0
4236,29100.0
4237,32035.23115463448
4238,26600.0
4239,57000.0
4240,30300.0
4241,19100.0
4242,32035.23115463448
4243,32035.23115463448
4244,20600.0
4245,21800.0
4246,21500.0
4247,25700.0
4248,25500.0
4249,20000.0
4250,32035.23115463448
4251,36200.0
4252,32035.23115463448
4253,32035.23115463448
4254,32035.23115463448
4255,16800.0
4256,32035.23115463448
4257,16700.0
4258,32035.23115463448
4259,25500.0
4260,64800.0
4261,32035.23115463448
4262,29500.0
4263,35400.0
4264,15000.0
4265,32035.23115463448
4266,23800.0
4267,24400.0
4268,32035.23115463448
4269,19600.0
4270,25600.0
4271,18500.0
4272,23600.0
4273,30400.0
4274,23400.0
4275,23400.0
4276,13900.0
4277,32035.23115463448
4278,22600.0
4279,22500.0
4280,18700.0
4281,23100.0
4282,31500.0
4283,43200.0
4284,38400.0
4285,38400.0
4286,27500.0
4287,39600.0
4288,69800.0
4289,69800.0
4290,69800.0
4291,19200.0
4292,21600.0
4293,20300.0
4294,18300.0
4295,18300.0
4296,41600.0
4297,20100.0
4298,33900.0
4299,32035.23115463448
4300,19600.0
4301,25200.0
4302,33600.0
4303,25100.0
4304,32035.23115463448
4305,32035.23115463448
4306,32035.23115463448
4307,32035.23115463448
4308,58000.0
4309,41000.0
4310,20200.0
4311,32035.23115463448
4312,22800.0
4313,32035.23115463448
4314,16200.0
4315,22100.0
4316,32035.23115463448
4317,32035.23115463448
4318,32035.23115463448
4319,32035.23115463448
4320,32035.23115463448
4321,32035.23115463448
4322,32035.23115463448
4323,32035.23115463448
4324,32035.23115463448
4325,23500.0
4326,32035.23115463448
4327,48200.0
4328,32035.23115463448
4329,32035.23115463448
4330,16100.0
4331,32035.23115463448
4332,25400.0
4333,32035.23115463448
4334,22600.0
4335,27400.0
4336,27800.0
4337,32035.23115463448
4338,32035.23115463448
4339,18400.0
4340,18600.0
4341,18600.0
4342,32035.23115463448
4343,21400.0
4344,23800.0
4345,32035.23115463448
4346,32035.23115463448
4347,32035.23115463448
4348,32035.23115463448
4349,26400.0
4350,32035.23115463448
4351,32035.23115463448
4352,32035.23115463448
4353,32035.23115463448
4354,32035.23115463448
4355,32035.23115463448
4356,32035.23115463448
4357,32035.23115463448
4358,32035.23115463448
4359,32035.23115463448
4360,32035.23115463448
4361,32035.23115463448
4362,32035.23115463448
4363,32035.23115463448
4364,32035.23115463448
4365,18700.0
4366,28700.0
4367,32035.23115463448
4368,32035.23115463448
4369,16800.0
4370,27400.0
4371,22600.0
4372,31100.0
4373,19300.0
4374,26900.0
4375,26600.0
4376,26600.0
4377,21800.0
4378,20000.0
4379,23300.0
4380,32035.23115463448
4381,18300.0
4382,18300.0
4383,38400.0
4384,19400.0
4385,24700.0
4386,23900.0
4387,46000.0
4388,32035.23115463448
4389,24300.0
4390,21800.0
4391,18900.0
4392,32035.23115463448
4393,28800.0
4394,30600.0
4395,69800.0
4396,32035.23115463448
4397,23300.0
4398,32035.23115463448
4399,32035.23115463448
4400,32035.23115463448
4401,32035.23115463448
4402,32035.23115463448
4403,32035.23115463448
4404,32035.23115463448
4405,32035.23115463448
4406,32035.23115463448
4407,32035.23115463448
4408,32035.23115463448
4409,32035.23115463448
4410,32035.23115463448
4411,32035.23115463448
4412,32035.23115463448
4413,32035.23115463448
4414,32035.23115463448
4415,32035.23115463448
4416,32035.23115463448
4417,32035.23115463448
4418,32035.23115463448
4419,32035.23115463448
4420,32035.23115463448
4421,32035.23115463448
4422,32035.23115463448
4423,32035.23115463448
4424,32035.23115463448
4425,32035.23115463448
4426,32035.23115463448
4427,32035.23115463448
4428,32035.23115463448
4429,32035.23115463448
4430,32035.23115463448
4431,32035.23115463448
4432,32035.23115463448
4433,32035.23115463448
4434,32035.23115463448
4435,32035.23115463448
4436,32035.23115463448
4437,32035.23115463448
4438,71900.0
4439,71900.0
4440,25000.0
4441,26100.0
4442,22600.0
4443,22000.0
4444,27100.0
4445,22100.0
4446,16900.0
4447,18500.0
4448,21600.0
4449,20500.0
4450,22400.0
4451,21600.0
4452,38400.0
4453,38400.0
4454,38400.0
4455,38400.0
4456,38400.0
4457,30400.0
4458,22400.0
4459,20900.0
4460,21600.0
4461,20500.0
4462,16800.0
4463,32035.23115463448
4464,32035.23115463448
4465,32035.23115463448
4466,32035.23115463448
4467,32035.23115463448
4468,32035.23115463448
4469,32035.23115463448
4470,32035.23115463448
4471,32500.0
4472,32500.0
4473,32035.23115463448
4474,32035.23115463448
4475,32035.23115463448
4476,32035.23115463448
4477,32035.23115463448
4478,32035.23115463448
4479,32035.23115463448
4480,32035.23115463448
4481,32035.23115463448
4482,32035.23115463448
4483,32035.23115463448
4484,32035.23115463448
4485,32035.23115463448
4486,32035.23115463448
4487,32035.23115463448
4488,32035.23115463448
4489,32035.23115463448
4490,32035.23115463448
4491,32035.23115463448
4492,30100.0
4493,30100.0
4494,32035.23115463448
4495,23100.0
4496,20600.0
4497,20600.0
4498,38400.0
4499,16700.0
4500,27500.0
4501,22500.0
4502,22600.0
4503,21800.0
4504,20000.0
4505,28700.0
4506,32500.0
4507,32035.23115463448
4508,29900.0
4509,22300.0
4510,24000.0
4511,33400.0
4512,32035.23115463448
4513,32035.23115463448
4514,32035.23115463448
4515,21400.0
4516,18300.0
4517,18900.0
4518,18300.0
4519,38700.0
4520,15400.0
4521,19400.0
4522,32035.23115463448
4523,32035.23115463448
4524,22600.0
4525,22000.0
4526,22600.0
4527,32035.23115463448
4528,69800.0
4529,27200.0
4530,32035.23115463448
4531,32035.23115463448
4532,32035.23115463448
4533,22600.0
4534,32035.23115463448
4535,32035.23115463448
4536,22200.0
4537,32035.23115463448
4538,32035.23115463448
4539,32035.23115463448
4540,32035.23115463448
4541,32035.23115463448
4542,32035.23115463448
4543,32035.23115463448
4544,32035.23115463448
4545,32035.23115463448
4546,32035.23115463448
4547,32035.23115463448
4548,32035.23115463448
4549,32035.23115463448
4550,32035.23115463448
4551,32035.23115463448
4552,32035.23115463448
4553,32035.23115463448
4554,32035.23115463448
4555,32035.23115463448
4556,32035.23115463448
4557,32035.23115463448
4558,32035.23115463448
4559,32035.23115463448
4560,32035.23115463448
4561,32035.23115463448
4562,32035.23115463448
4563,32035.23115463448
4564,32035.23115463448
4565,32035.23115463448
4566,32035.23115463448
4567,32035.23115463448
4568,32035.23115463448
4569,32035.23115463448
4570,32035.23115463448
4571,32035.23115463448
4572,32035.23115463448
4573,32035.23115463448
4574,32035.23115463448
4575,32035.23115463448
4576,32035.23115463448
4577,32035.23115463448
4578,32035.23115463448
4579,32035.23115463448
4580,32035.23115463448
4581,32035.23115463448
4582,32035.23115463448
4583,32035.23115463448
4584,32035.23115463448
4585,32035.23115463448
4586,27200.0
4587,69800.0
4588,69800.0
4589,19500.0
4590,29100.0
4591,32035.23115463448
4592,32035.23115463448
4593,20200.0
4594,19800.0
4595,19800.0
4596,23400.0
4597,32035.23115463448
4598,19400.0
4599,32035.23115463448
4600,37500.0
4601,18500.0
4602,23000.0
4603,20400.0
4604,25000.0
4605,17200.0
4606,17200.0
4607,25400.0
4608,32035.23115463448
4609,25600.0
4610,32035.23115463448
4611,32035.23115463448
4612,48300.0
4613,22200.0
4614,19600.0
4615,19600.0
4616,32035.23115463448
4617,26600.0
4618,22900.0
4619,32500.0
4620,37200.0
4621,40700.0
4622,41200.0
4623,18900.0
4624,32035.23115463448
4625,32035.23115463448
4626,27400.0
4627,25000.0
4628,32035.23115463448
4629,26600.0
4630,25600.0
4631,15200.0
4632,32035.23115463448
4633,32035.23115463448
4634,32035.23115463448
4635,32035.23115463448
4636,17800.0
4637,32035.23115463448
4638,69800.0
4639,69800.0
4640,30600.0
4641,32035.23115463448
4642,35100.0
4643,22400.0
4644,22600.0
4645,23900.0
4646,73600.0
4647,32035.23115463448
4648,32035.23115463448
4649,32035.23115463448
4650,32035.23115463448
4651,32035.23115463448
4652,32035.23115463448
4653,32035.23115463448
4654,32035.23115463448
4655,32035.23115463448
4656,32035.23115463448
4657,32035.23115463448
4658,32035.23115463448
4659,32035.23115463448
4660,32035.23115463448
4661,32035.23115463448
4662,32035.23115463448
4663,32035.23115463448
4664,32035.23115463448
4665,32035.23115463448
4666,32035.23115463448
4667,32035.23115463448
4668,32035.23115463448
4669,32035.23115463448
4670,32035.23115463448
4671,32035.23115463448
4672,71900.0
4673,20900.0
4674,22200.0
4675,22400.0
4676,30800.0
4677,32035.23115463448
4678,17700.0
4679,23700.0
4680,26700.0
4681,32035.23115463448
4682,32035.23115463448
4683,32035.23115463448
4684,32035.23115463448
4685,32035.23115463448
4686,32035.23115463448
4687,32035.23115463448
4688,32035.23115463448
4689,32500.0
4690,23600.0
4691,22200.0
4692,19600.0
4693,34300.0
4694,43000.0
4695,26600.0
4696,20500.0
4697,24500.0
4698,32035.23115463448
4699,24600.0
4700,22500.0
4701,20000.0
4702,46900.0
4703,29900.0
4704,32035.23115463448
4705,25800.0
4706,26000.0
4707,32035.23115463448
4708,32035.23115463448
4709,35700.0
4710,25200.0
4711,32035.23115463448
4712,32035.23115463448
4713,32035.23115463448
4714,32035.23115463448
4715,32035.23115463448
4716,32035.23115463448
4717,32035.23115463448
4718,32035.23115463448
4719,32035.23115463448
4720,32035.23115463448
4721,32035.23115463448
4722,32035.23115463448
4723,32035.23115463448
4724,32035.23115463448
4725,18500.0
4726,32500.0
4727,22400.0
4728,22400.0
4729,20900.0
4730,24600.0
4731,22500.0
4732,21800.0
4733,23300.0
4734,20600.0
4735,18900.0
4736,25000.0
4737,52300.0
4738,29400.0
4739,32035.23115463448
4740,32035.23115463448
4741,32035.23115463448
4742,36900.0
4743,32035.23115463448
4744,31200.0
4745,37600.0
4746,37600.0
4747,37600.0
4748,37600.0
4749,37600.0
4750,37600.0
4751,37600.0
4752,37600.0
4753,37600.0
4754,37600.0
4755,37600.0
4756,37600.0
4757,37600.0
4758,37600.0
4759,37600.0
4760,37600.0
4761,37600.0
4762,37300.0
4763,26600.0
4764,57800.0
4765,25900.0
4766,32035.23115463448
4767,23900.0
4768,32035.23115463448
4769,32035.23115463448
4770,23100.0
4771,32035.23115463448
4772,32035.23115463448
4773,42200.0
4774,23500.0
4775,32035.23115463448
4776,26100.0
4777,32035.23115463448
4778,25200.0
4779,22500.0
4780,32035.23115463448
4781,21400.0
4782,32035.23115463448
4783,32035.23115463448
4784,32035.23115463448
4785,32035.23115463448
4786,32035.23115463448
4787,32035.23115463448
4788,32035.23115463448
4789,32035.23115463448
4790,32035.23115463448
4791,21100.0
4792,22600.0
4793,24600.0
4794,24600.0
4795,27500.0
4796,27500.0
4797,32035.23115463448
4798,47700.0
4799,21800.0
4800,34200.0
4801,34200.0
4802,34200.0
4803,34200.0
4804,34200.0
4805,34200.0
4806,32035.23115463448
4807,18500.0
4808,32035.23115463448
4809,39300.0
4810,27800.0
4811,19800.0
4812,18200.0
4813,16900.0
4814,32035.23115463448
4815,27800.0
4816,28200.0
4817,19200.0
4818,30800.0
4819,71900.0
4820,32035.23115463448
4821,32035.23115463448
4822,32035.23115463448
4823,32035.23115463448
4824,19500.0
4825,23600.0
4826,32035.23115463448
4827,32035.23115463448
4828,32035.23115463448
4829,32035.23115463448
4830,32035.23115463448
4831,32035.23115463448
4832,32035.23115463448
4833,32035.23115463448
4834,32035.23115463448
4835,32035.23115463448
4836,32035.23115463448
4837,32035.23115463448
4838,32035.23115463448
4839,32035.23115463448
4840,32035.23115463448
4841,32035.23115463448
4842,32035.23115463448
4843,32035.23115463448
4844,32035.23115463448
4845,32035.23115463448
4846,32035.23115463448
4847,32035.23115463448
4848,32035.23115463448
4849,32035.23115463448
4850,32035.23115463448
4851,32035.23115463448
4852,32035.23115463448
4853,32035.23115463448
4854,32035.23115463448
4855,32035.23115463448
4856,32035.23115463448
4857,32035.23115463448
4858,32035.23115463448
4859,32035.23115463448
4860,32035.23115463448
4861,32035.23115463448
4862,32035.23115463448
4863,32035.23115463448
4864,32035.23115463448
4865,32035.23115463448
4866,32035.23115463448
4867,32035.23115463448
4868,32035.23115463448
4869,32035.23115463448
4870,32035.23115463448
4871,32035.23115463448
4872,32035.23115463448
4873,32035.23115463448
4874,32035.23115463448
4875,32035.23115463448
4876,32035.23115463448
4877,32035.23115463448
4878,32035.23115463448
4879,32035.23115463448
4880,32035.23115463448
4881,32035.23115463448
4882,32035.23115463448
4883,32035.23115463448
4884,32035.23115463448
4885,32035.23115463448
4886,32035.23115463448
4887,32035.23115463448
4888,32035.23115463448
4889,32035.23115463448
4890,32035.23115463448
4891,32035.23115463448
4892,32035.23115463448
4893,32035.23115463448
4894,32035.23115463448
4895,32035.23115463448
4896,32035.23115463448
4897,32035.23115463448
4898,32035.23115463448
4899,32035.23115463448
4900,32035.23115463448
4901,32035.23115463448
4902,32035.23115463448
4903,32035.23115463448
4904,32035.23115463448
4905,32035.23115463448
4906,32035.23115463448
4907,32035.23115463448
4908,32035.23115463448
4909,32035.23115463448
4910,32035.23115463448
4911,32035.23115463448
4912,32035.23115463448
4913,32035.23115463448
4914,32035.23115463448
4915,32035.23115463448
4916,32035.23115463448
4917,32035.23115463448
4918,32035.23115463448
4919,32035.23115463448
4920,32035.23115463448
4921,32035.23115463448
4922,32035.23115463448
4923,32035.23115463448
4924,32035.23115463448
4925,32035.23115463448
4926,32035.23115463448
4927,32035.23115463448
4928,32035.23115463448
4929,32035.23115463448
4930,32035.23115463448
4931,32035.23115463448
4932,32035.23115463448
4933,32035.23115463448
4934,32035.23115463448
4935,32035.23115463448
4936,32035.23115463448
4937,32035.23115463448
4938,32035.23115463448
4939,32035.23115463448
4940,32035.23115463448
4941,32035.23115463448
4942,32035.23115463448
4943,32035.23115463448
4944,34300.0
4945,34300.0
4946,34300.0
4947,34300.0
4948,29500.0
4949,57700.0
4950,27000.0
4951,32100.0
4952,32100.0
4953,32100.0
4954,38400.0
4955,31200.0
4956,31200.0
4957,31200.0
4958,31200.0
4959,31200.0
4960,31200.0
4961,31200.0
4962,31200.0
4963,31200.0
4964,31200.0
4965,31200.0
4966,31200.0
4967,41400.0
4968,16800.0
4969,35100.0
4970,35100.0
4971,35100.0
4972,35100.0
4973,35100.0
4974,34800.0
4975,31900.0
4976,34600.0
4977,34600.0
4978,34600.0
4979,31800.0
4980,36600.0
4981,34200.0
4982,33500.0
4983,28300.0
4984,33700.0
4985,37300.0
4986,40200.0
4987,64200.0
4988,64200.0
4989,64200.0
4990,32800.0
4991,28100.0
4992,35000.0
4993,35000.0
4994,29500.0
4995,44700.0
4996,44700.0
4997,44700.0
4998,27000.0
4999,42700.0
5000,42700.0
5001,24100.0
5002,28800.0
