,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,CCBASIC,CCUGPROF,CCSIZSET,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,TUITFTE,INEXPFTE,POOLYRS,POOLYRS200,PCTFLOAN,CDR2,CDR3,COMP_ORIG_YR2_RT,WDRAW_ORIG_YR2_RT,COMP_ORIG_YR3_RT,WDRAW_ORIG_YR3_RT,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,COMP_ORIG_YR6_RT,WDRAW_ORIG_YR6_RT,COMP_ORIG_YR8_RT,WDRAW_ORIG_YR8_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,NONCOM_RPY_1YR_RT,RPY_3YR_RT,COMPL_RPY_3YR_RT,NONCOM_RPY_3YR_RT,RPY_5YR_RT,COMPL_RPY_5YR_RT,NONCOM_RPY_5YR_RT,RPY_7YR_RT,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,PAR_ED_PCT_PS,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,DEBT_N,GRAD_DEBT_N,WDRAW_DEBT_N,FEMALE_DEBT_N,MALE_DEBT_N,FAMINC,MD_FAMINC,FAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,ICLEVEL,UGDS_MEN,UGDS_WOMEN,OPENADMP,FTFTPCTPELL,FTFTPCTFLOAN,CNTOVER150_1YR
1531,3.0,1,1,3,4,1,19.0,9.0,13.0,0.0,1945.0,0.7234,0.0931,0.0602,0.0231,0.0057,0.0051,0.0344,0.0447,0.0103,0.2627,4219.0,6339.0,2.0,2.0,0.1614,0.054,0.059,0.134466769706,0.259659969088,0.302100161551,0.201938610662,0.415765069552,0.205564142195,0.423448275862,0.191724137931,0.47855227882,0.179624664879,0.6101083032,0.7638888889,0.500618047,0.6593557231,0.8033613445,0.5601851852,0.7219796215,0.875,0.6192214112,0.7641582622,0.3169129721,0.1436781609,0.1740558292,0.7310536044,14500.0,21180.0,8750.0,15000.0,14000.0,1293.0,607.0,686.0,781.0,512.0,60256.609195,51571.5,32512.918567,93.0699996948242,1.89999997615814,1.48000001907348,3.36999988555908,14.3100004196167,5.28999996185302,96.120002746582,56697.45,6.07000017166137,2.89000010490417,1,0.3856,0.6144,2.0,0.4089,0.6426,507.0
2432,1.0,1,6,1,1,3,-2.0,-2.0,-2.0,0.0,47.0,0.5745,0.1277,0.1064,0.0213,0.0,0.0,0.1489,0.0,0.0213,0.0,8396.0,2691.0,2.0,2.0,0.5526,0.131,0.057,0.632107023411,0.290969899666,0.639380530973,0.252212389381,0.535087719298,0.315789473684,0.583547557841,0.233933161954,0.544943820225,0.219101123596,0.2535211268,0.3498871332,0.1272189349,0.2794486216,0.3808463252,0.1489971347,0.3713235294,0.4856115108,0.2518796992,0.4188679245,0.6578947368,0.1381578947,0.1144736842,0.5032154341,6333.0,7111.0,4750.0,6333.0,9500.0,684.0,467.0,217.0,612.0,72.0,27217.776316,17784.0,18325.257511,83.1900024414062,1.07000005245208,4.61999988555908,12.3100004196167,16.7700004577636,7.96000003814697,85.7399978637695,67010.97,6.57000017166137,3.9300000667572,2,0.1702,0.8298,1.0,0.5778,0.6222,250.0
4361,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,129.0,0.7364,0.031,0.1628,0.031,0.0,0.0,0.0388,0.0,0.0,0.0,13339.0,2410.0,2.0,2.0,0.7263,0.096,0.062,0.695238095238,0.2878495205826216,0.756756756757,0.2819515119424101,0.784946236559,0.276829904139649,0.78313253012,0.253801107928776,0.80701754386,0.1883543183037417,0.4913294798,0.5468781949183574,0.3470241690231884,0.5,0.5846318995346723,0.3894773273565057,0.5692307692,0.5724137931,0.56,0.5626655941568187,0.5070422535,0.1690140845,0.1220657277,0.4693877551,9500.0,10807.0,4750.0,12280.061078456429,11445.868898543316,210.0,167.0,43.0,200.0,10.0,45436.215962,27663.0,27725.478261,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.0543,0.9457,1.0,0.4857,0.9429,59.0
3574,1.0,1,1,1,1,1,-2.0,-2.0,-2.0,0.0,80.0,0.325,0.3375,0.2875,0.0125,0.0,0.0,0.0375,0.0,0.0,0.0,5881.0,5105.0,4.0,4.0,0.5625,0.023,0.085,0.3425161502098497,0.2878495205826216,0.4502883382338015,0.2819515119424101,0.4847121774627148,0.276829904139649,0.4958883120639391,0.253801107928776,0.729166666667,0.1883543183037417,0.75,0.5468781949183574,0.3470241690231884,0.7857142857,0.5846318995346723,0.3894773273565057,0.7571428571,0.6295410109199638,0.4355592795536239,0.6338028169,0.4423076923,0.2307692308,0.1730769231,0.3720930233,5500.0,5610.0,6681.385057471264,12280.061078456429,11445.868898543316,74.0,62.0,12.0,2021.227765726681,1007.708604483008,45818.894231,32780.0,38848.909091,77.5199966430664,3.85999989509582,9.9399995803833,10.9799995422363,14.6599998474121,8.75,79.5199966430664,67163.44,9.27999973297119,3.34999990463256,3,0.1125,0.8875,2.0,0.2222,0.2222,71.0
3182,3.0,1,1,3,4,1,19.0,10.0,11.0,0.0,1452.0,0.7948,0.0647,0.0138,0.0055,0.0021,0.0014,0.0461,0.0455,0.0262,0.0441,3169.0,5760.0,2.0,2.0,0.5045,0.13,0.113,0.099457504521,0.316455696203,0.282149712092,0.318618042226,0.364298724954,0.293260473588,0.341666666667,0.279166666667,0.31048951049,0.240559440559,0.431903687,0.5685483871,0.4005550416,0.4786628734,0.6174242424,0.4465849387,0.5640413683,0.7753846154,0.4903433476,0.6391111111,0.4571150097,0.149122807,0.1549707602,0.5234619395,11215.0,18557.0,6500.0,11601.0,11000.0,1019.0,468.0,551.0,628.0,391.0,46598.240741,33025.0,21870.041284,91.8499984741211,6.05999994277954,0.62999999523162,1.08000004291534,8.85999965667724,5.28000020980835,98.2300033569336,41360.98,15.0200004577636,4.38000011444091,1,0.4132,0.5868,2.0,0.5383,0.5082,301.0
1912,2.0,1,1,2,2,1,2.0,2.0,4.0,0.0,4360.0,0.5266,0.1328,0.2321,0.0216,0.003,0.0005,0.0436,0.0073,0.0326,0.3555,3732.0,6953.0,2.0,2.0,0.1386,0.123,0.114,0.214624238321,0.396750169262,0.270625,0.38375,0.267519466073,0.367630700779,0.227338129496,0.374580335731,0.226877874297,0.227899846704,0.3686477175,0.4905660377,0.3414120126,0.427016129,0.5301724138,0.4032738095,0.4363636364,0.6388059701,0.3964705882,0.5248161765,0.4818092429,0.166502786,0.1484759095,0.5753583882,5500.0,9750.0,5500.0,6000.0,5500.0,2151.0,565.0,1586.0,1264.0,887.0,43420.23861,30761.0,20120.062591,81.8499984741211,10.289999961853,2.45000004768371,7.69000005722046,14.9700002670288,11.2100000381469,89.5199966430664,70901.61,6.34999990463257,3.91000008583068,2,0.4326,0.5674,1.0,0.4599,0.2857,344.0
504,3.0,1,1,3,3,2,22.0,13.0,8.0,0.0,571.0,0.4956,0.1471,0.1576,0.0175,0.0088,0.0053,0.0613,0.0,0.1068,0.0315,26849.0,5026.0,2.0,2.0,0.6058,0.091,0.15,0.16,0.153333333333,0.395061728395,0.172839506173,0.528205128205,0.205128205128,0.460465116279,0.162790697674,0.44776119403,0.111940298507,0.525,0.6008064516,0.4439655172,0.6023622047,0.6964980545,0.5059760956,0.6258064516,0.8397790055,0.4894366197,0.607966457,0.3523489933,0.0973154362,0.1342281879,0.6483516484,13500.0,25500.0,5500.0,14000.0,12000.0,350.0,177.0,173.0,162.0,188.0,75039.275168,55059.5,10105.378378,84.2600021362304,7.57000017166137,2.42000007629394,6.98000001907348,18.2099990844726,13.4300003051757,88.2200012207031,79488.12,5.36999988555908,3.01999998092651,1,0.5674,0.4326,2.0,0.5,1.0,104.0
339,1.0,1,4,1,1,3,-2.0,-2.0,-2.0,0.0,121.0,0.0331,0.0992,0.7686,0.0248,0.0,0.0248,0.0496,0.0,0.0,0.0,17716.0,3849.0,2.0,2.0,0.7057,0.115,0.031,0.642095053346,0.212415130941,0.673765730881,0.183930300097,0.731343283582,0.130884041332,0.764210526316,0.098947368421,0.669811320755,0.1883543183037417,0.3263263263,0.3628318584,0.2788018433,0.3725296443,0.410122164,0.3234624146,0.3980169972,0.375,0.4047619048,0.3793650794,0.6900141978,0.14197823,0.0870799811,0.4098582039,9500.0,9500.0,4546.0,9500.0,9410.0,2085.0,1523.0,562.0,1840.0,245.0,26673.239943,17691.0,19096.871775,53.2000007629394,8.56999969482422,6.8600001335144,47.25,10.6300001144409,5.11999988555908,73.0800018310547,64099.35,12.1000003814697,4.96000003814697,3,0.1157,0.8843,1.0,0.6992,0.7172,833.0
3580,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,254.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701,10544.0,4350.0,2.0,2.0,0.4286,0.051,0.068,0.767195767196,0.2878495205826216,0.754098360656,0.200819672131,0.757894736842,0.276829904139649,0.632478632479,0.269230769231,0.740740740741,0.123456790123,0.4966442953,0.6185897436,0.2148148148,0.5033259424,0.6158730159,0.2426470588,0.6159250585,0.7003257329,0.4,0.6487603306,0.9342403628,0.1554433811001949,0.1261318109006949,0.5600308676121174,6503.0,7481.0,3024.0,6503.0,5909.0,242.0,190.0,52.0,222.0,20.0,8564.7823129,0.0,8205.9815303,76.0599975585937,13.3000001907348,0.93000000715255,71.0899963378906,9.67000007629394,7.80999994277954,36.7799987792968,40979.43,18.8799991607666,5.25,3,0.0276,0.9724,1.0,0.2055,0.2055,94.0
4692,1.0,1,2,1,1,3,-2.0,-2.0,-2.0,0.0,10.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14261.0,3433.0,4.0,4.0,0.5,0.215,0.214,0.3425161502098497,0.2878495205826216,0.4502883382338015,0.2819515119424101,0.444444444444,0.276829904139649,0.457142857143,0.253801107928776,0.446808510638,0.297872340426,0.275862069,0.5468781949183574,0.3470241690231884,0.2807017544,0.5846318995346723,0.3894773273565057,0.2815533981,0.2857142857,0.2777777778,0.3066666667,0.5498468108730411,0.1554433811001949,0.1261318109006949,0.5600308676121174,7917.0,15945.298883928572,6681.385057471264,12280.061078456429,11445.868898543316,24.0,1282.5475352112676,1496.1243397887324,2021.227765726681,1007.708604483008,22128.351351,18000.0,21369.014411282275,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.0,1.0,1.0,0.4,0.6,884.7077309868007
798,3.0,1,1,3,3,2,21.0,10.0,6.0,0.0,419.0,0.031,0.6396,0.1885,0.0215,0.0024,0.0024,0.0119,0.0883,0.0143,0.0119,10623.0,7927.0,2.0,2.0,0.6331,0.138,0.219,0.3425161502098497,0.488479262673,0.072398190045,0.429864253394,0.153439153439,0.449735449735,0.084577114428,0.375621890547,0.068580542265,0.320574162679,0.1244541485,0.25,0.1097560976,0.1623309053,0.2450980392,0.1525029104,0.1996047431,0.3170731707,0.183352081,0.2342038753,0.7339449541,0.1422018349,0.0848623853,0.4606060606,9500.0,28810.0,6386.0,9500.0,8735.0,354.0,69.0,285.0,181.0,173.0,21083.018349,14812.0,9950.1451613,23.7999992370605,61.2099990844726,2.15000009536743,18.6599998474121,10.0500001907348,6.17999982833862,85.6100006103515,47283.1,20.3099994659423,7.96000003814697,1,0.4726,0.5274,1.0,0.8453,0.6133,36.0
4697,1.0,0,3,1,1,3,-2.0,-2.0,-2.0,0.0,35.0,0.5143,0.0571,0.2286,0.0,0.0,0.0,0.1143,0.0,0.0857,0.0,11260.0,3805.0,2.0,2.0,0.5441,0.175,0.046,0.728155339806,0.150485436893,0.790513833992,0.114624505929,0.720720720721,0.108108108108,0.721374045802,0.129770992366,0.732673267327,0.10396039604,0.3956043956,0.4417177914,0.2790697674,0.4492440605,0.504587156,0.3161764706,0.4612244898,0.4894736842,0.3636363636,0.5626655941568187,0.6344086022,0.1569892473,0.0860215054,0.5509138381,10556.0,11860.0,4750.0,10556.0,11496.0,344.0,240.0,104.0,298.0,46.0,33485.48172,19621.0,19048.491935,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.0571,0.9429,1.0,0.6875,0.8125,132.0
4811,1.0,0,6,1,1,3,-2.0,-2.0,-2.0,0.0,69.0,0.6812,0.0145,0.1884,0.0,0.0435,0.0,0.0435,0.0,0.029,0.0,10635.0,3409.0,2.0,2.0,0.7267,0.0913084990168232,0.057,0.632107023411,0.290969899666,0.639380530973,0.252212389381,0.535087719298,0.315789473684,0.583547557841,0.233933161954,0.544943820225,0.219101123596,0.2535211268,0.3498871332,0.1272189349,0.2794486216,0.3808463252,0.1489971347,0.3713235294,0.4856115108,0.2518796992,0.4188679245,0.6578947368,0.1381578947,0.1144736842,0.5032154341,6333.0,7111.0,4750.0,6333.0,9500.0,684.0,467.0,217.0,612.0,72.0,27217.776316,17784.0,18325.257511,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,2,0.1014,0.8986,1.0,0.7816,0.7816,250.0
61,1.0,1,5,1,2,3,10.0,4.0,2.0,0.0,986.0,0.2688,0.1116,0.4645,0.0385,0.0436,0.0041,0.0243,0.0081,0.0365,0.0,8733.0,4671.0,2.0,2.0,0.6441,0.154,0.153,0.653210116732,0.216439688716,0.661132396765,0.207322264794,0.706374501992,0.180079681275,0.702265372168,0.152508090615,0.698960777741,0.132081796849,0.2948328267,0.343937575,0.1664050235,0.3293361884,0.3799464445,0.1993888464,0.3543513003,0.3937368723,0.2290400972,0.3601040233,0.7046770601,0.1503340757,0.0797327394,0.4451649281,9075.0,9500.0,5500.0,9018.0,9489.0,2879.0,2056.0,823.0,2445.0,434.0,24522.548998,16832.5,18116.963636,68.870002746582,3.39000010490417,1.85000002384185,32.2999992370605,12.75,6.98000001907348,85.5500030517578,53686.19,12.6599998474121,3.98000001907348,2,0.1531,0.8469,1.0,0.9023,0.9121,1797.0
1775,3.0,1,1,3,4,1,18.0,11.0,12.0,0.0,5769.0,0.1787,0.2276,0.4316,0.0777,0.0031,0.004,0.025,0.0101,0.0423,0.1492,8654.0,10207.0,2.0,2.0,0.4152,0.053,0.093,0.210579345088,0.203526448363,0.325878594249,0.209797657082,0.42792022792,0.210256410256,0.482836240855,0.216094541362,0.432525951557,0.227797001153,0.4350649351,0.5873860182,0.3214285714,0.5001541782,0.6350257542,0.402866242,0.5490696826,0.6626086957,0.4670018856,0.5752250321,0.5906183369,0.1937633262,0.1146055437,0.4696058784,13000.0,18233.0,9527.0,13447.0,12500.0,3457.0,1733.0,1724.0,2222.0,1235.0,33334.815832,23397.0,27290.952516,52.6399993896484,21.4400005340576,8.5600004196167,29.25,15.0500001907348,7.82999992370605,65.0400009155273,58259.31,12.7200002670288,5.30000019073486,1,0.4207,0.5793,2.0,0.6992,0.3376,1349.0
2845,1.0,1,2,1,1,3,-2.0,-2.0,-2.0,0.0,45.0,0.4889,0.0444,0.4444,0.0,0.0,0.0,0.0,0.0,0.0222,0.0,7495.0,6100.0,2.0,2.0,0.4524,0.0,0.046,0.660194174757,0.233009708738,0.73,0.2819515119424101,0.657894736842,0.210526315789,0.614583333333,0.208333333333,0.155339805825,0.1883543183037417,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.6048780488,0.1804878049,0.1170731707,0.489010989,5500.0,7322.0,3500.0,12280.061078456429,11445.868898543316,105.0,66.0,39.0,2021.227765726681,1007.708604483008,32765.614634,22934.0,19678.79661,72.3199996948242,7.98000001907348,3.29999995231628,27.1200008392334,22.329999923706,11.1899995803833,85.9100036621093,68079.01,7.92000007629394,2.72000002861022,3,0.0667,0.9333,1.0,0.5,0.5238,94.0
4932,1.0,0,3,1,1,3,-2.0,-2.0,-2.0,0.0,71.0,0.1408,0.1127,0.5493,0.0141,0.0,0.0,0.0423,0.0,0.1408,0.0,15043.0,4945.0,2.123244602808636,2.142507236695613,0.6667,0.0913084990168232,0.186,0.441176470588,0.392156862745,0.546511627907,0.325581395349,0.493333333333,0.333333333333,0.470588235294,0.264705882353,0.4515947604880601,0.1883543183037417,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.5498468108730411,0.1554433811001949,0.1261318109006949,0.5600308676121174,9052.0,9833.0,4750.0,7896.0,9599.0,241.0,145.0,96.0,172.0,69.0,41825.84066218559,30729.028208744712,21369.014411282275,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.831,0.169,1.0,0.7241,0.9655,18.0
2460,3.0,1,1,3,4,1,18.0,11.0,13.0,0.0,3994.0,0.5894,0.0323,0.2136,0.0325,0.0105,0.018,0.0493,0.0288,0.0255,0.1437,6168.0,10152.0,2.0,2.0,0.755,0.06,0.051,0.186524239934,0.1824157765,0.314076484947,0.195280716029,0.385807504078,0.234910277325,0.372688477952,0.24679943101,0.363760217984,0.213215258856,0.4689327485,0.5718503937,0.4081395349,0.5417394342,0.6507177033,0.4790979098,0.6049069374,0.7133333333,0.5382513661,0.6837560712,0.3854773644,0.1541909458,0.1523980278,0.5806122449,15000.0,21099.0,9385.0,15000.0,15000.0,2738.0,1378.0,1360.0,1725.0,1013.0,56957.643658,41710.0,17274.551257,85.7099990844726,1.08000004291534,2.91000008583068,9.46000003814697,15.3199996948242,8.0,90.4499969482422,59410.15,7.78999996185302,4.21000003814697,1,0.3545,0.6455,2.0,0.4328,0.9028,800.0
4237,1.0,0,2,1,1,3,-2.0,-2.0,-2.0,0.0,74.0,0.0676,0.8378,0.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6530.0,2176.0,2.0,2.0,0.9082,0.0913084990168232,0.191,0.627450980392,0.235294117647,0.556603773585,0.339622641509,0.556701030928,0.319587628866,0.546762589928,0.280575539568,0.505952380952,0.309523809524,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.0673758865,0.5846318995346723,0.3894773273565057,0.1006493506,0.1132075472,0.0872483221,0.1278195489,0.8325581395,0.1554433811001949,0.1261318109006949,0.4285714286,10688.0,12887.0,9500.0,11992.0,10398.0,151.0,86.0,65.0,22.0,129.0,12979.809302,8962.0,10960.370787,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.8784,0.1216,1.0,0.9886,0.9205,16.0
1567,3.0,1,1,3,4,1,15.0,13.0,16.0,0.0,11348.0,0.604,0.29,0.0381,0.0137,0.0047,0.0011,0.0343,0.0141,0.0001,0.1509,7237.0,7270.0,2.0,2.0,0.5559,0.088,0.076,0.047781569966,0.269314303444,0.124960153012,0.339177558177,0.218198700093,0.36706901888,0.422700054437,0.24251497006,0.404686144056,0.213769164015,0.5181142224,0.6510067114,0.445423397,0.5541125541,0.682173913,0.4871561719,0.5946910897,0.7266288952,0.491708126,0.6429007945,0.5166695457,0.1810329936,0.124201071,0.6740310803,13364.0,22000.0,9619.0,14000.0,12500.0,7606.0,2483.0,5123.0,5018.0,2588.0,41698.292969,27959.0,24890.398904,68.0999984741211,28.9799995422363,0.99000000953674,1.83000004291534,12.3900003433227,6.71999979019165,97.2300033569336,46990.98,14.4399995803833,3.99000000953674,1,0.3608,0.6392,2.0,0.5014,0.595,1391.0
4289,3.0,0,15,3,3,3,26.0,5.0,6.0,0.0,741.0,0.587,0.3009,0.0472,0.0499,0.004,0.0,0.0094,0.0013,0.0,0.6208,23372.0,6744.0,4.0,4.0,0.8148,0.039,0.026,0.33329631275,0.104620168814,0.447774647887,0.145577464789,0.473262722811,0.173986050116,0.470261437908,0.191013071895,0.493236714976,0.15652173913,0.5418745356,0.622781457,0.4877789586,0.595370464,0.6646356943,0.5495465233,0.6504145005,0.737939493,0.6045814601,0.6962314427,0.3369315068,0.1664109589,0.2018082192,0.52690202,16950.0,22204.0,11749.0,16966.0,16882.0,24362.0,12521.0,11841.0,21840.0,2522.0,56939.893096,46046.0,54556.916206,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,1,0.0958,0.9042,2.0,0.8182,0.8182,6854.0
2848,1.0,1,1,1,2,1,9.0,1.0,3.0,0.0,1846.0,0.1706,0.0423,0.7497,0.0098,0.0022,0.0,0.006,0.0,0.0195,0.4865,48.0,2450.0,2.0,2.0,0.0863,0.18,0.101,0.3425161502098497,0.582352941176,0.4502883382338015,0.601300108342,0.4847121774627148,0.571279916753,0.4958883120639391,0.519813519814,0.4515947604880601,0.329225352113,0.354368932,0.5468781949183574,0.3470241690231884,0.3817966903,0.5846318995346723,0.3894773273565057,0.3856749311,0.6295410109199638,0.4355592795536239,0.4331125828,0.6071631609,0.1779420125,0.1159749858,0.5,7500.0,15945.298883928572,7500.0,8319.0,5500.0,867.0,16.0,851.0,629.0,238.0,31051.769187,21471.0,22598.517037,74.1500015258789,4.17000007629394,0.51999998092651,61.4500007629394,7.94999980926513,4.42000007629394,95.120002746582,40544.69,19.1900005340576,3.75999999046325,2,0.3239,0.6761,1.0,0.7186,0.1633,884.7077309868007
1689,3.0,1,1,3,4,1,16.0,9.0,15.0,0.0,12535.0,0.6234,0.0694,0.158,0.0449,0.0026,0.0014,0.0482,0.0422,0.01,0.1742,7837.0,9721.0,2.0,2.0,0.356,0.042,0.02,0.110236220472,0.211473565804,0.2600526118,0.211574596017,0.407586463369,0.193380438825,0.493135435993,0.186270871985,0.464558342421,0.156670301708,0.5653899583,0.7060402685,0.4532810271,0.6316086548,0.7687609075,0.527621568,0.7037643208,0.8243503369,0.6145907473,0.7435424354,0.3286699108,0.1670721817,0.1705190592,0.6521344233,13137.0,19500.0,8250.0,13516.0,12623.0,5824.0,2817.0,3007.0,3234.0,2590.0,62342.515004,46908.0,25772.551813,88.4700012207031,5.51000022888183,1.54999995231628,4.94000005722045,20.079999923706,8.82999992370605,94.75,66043.01,5.3600001335144,2.31999993324279,1,0.4445,0.5555,2.0,0.4034,0.3505,2309.0
4153,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,75.0,0.8267,0.1467,0.0267,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7393.0,3557.0,4.0,2.0,0.5057,0.048,0.041,0.607142857143,0.2878495205826216,0.666666666667,0.2819515119424101,0.558823529412,0.276829904139649,0.43137254902,0.294117647059,0.608695652174,0.1883543183037417,0.1333333333,0.5468781949183574,0.3470241690231884,0.2105263158,0.5846318995346723,0.3894773273565057,0.3095238095,0.6295410109199638,0.4355592795536239,0.3064516129,0.7049180328,0.1554433811001949,0.1261318109006949,0.5600308676121174,4940.0,3750.0,6681.385057471264,12280.061078456429,11445.868898543316,43.0,32.0,11.0,2021.227765726681,1007.708604483008,27697.245902,16788.0,7237.9166667,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.0267,0.9733,1.0,0.6667,0.6667,884.7077309868007
2986,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,110.0,0.2455,0.1091,0.6091,0.0182,0.0,0.0,0.0182,0.0,0.0,0.4636,5871.0,1005.0,2.0,2.0,0.9492,0.116,0.132,0.463768115942,0.2878495205826216,0.591836734694,0.30612244898,0.474576271186,0.338983050847,0.537037037037,0.259259259259,0.540540540541,0.189189189189,0.4563106796,0.4754098361,0.4285714286,0.4622641509,0.5238095238,0.3720930233,0.4475524476,0.5526315789,0.328358209,0.3619047619,0.7261904762,0.1130952381,0.0952380952,0.4961832061,5828.0,9659.0,4750.0,12280.061078456429,11445.868898543316,90.0,30.0,60.0,79.0,11.0,22225.35119,11643.5,17046.559633,73.5199966430664,7.59000015258789,1.14999997615814,38.0499992370605,9.42000007629394,4.30000019073486,94.370002746582,48436.67,13.0100002288818,3.21000003814697,3,0.1091,0.8909,1.0,1.0,0.7931,34.0
2419,1.0,1,1,1,2,3,10.0,4.0,1.0,0.0,466.0,0.3004,0.0665,0.221,0.0343,0.015,0.015,0.0021,0.0086,0.3369,0.0,17247.0,6611.0,2.0,2.0,0.6795,0.09,0.093,0.796380090498,0.147058823529,0.813765182186,0.123481781377,0.830039525692,0.081027667984,0.840773809524,0.075892857143,0.773684210526,0.073684210526,0.4762282092,0.5225988701,0.23,0.511336982,0.5555555556,0.2836538462,0.5481665631,0.5839416058,0.3430962343,0.512195122,0.5936842105,0.1526315789,0.1168421053,0.4986522911,9500.0,9500.0,4750.0,9500.0,9500.0,675.0,545.0,130.0,585.0,90.0,34119.104211,22596.5,22737.765957,82.8499984741211,3.53999996185302,4.61999988555908,7.84999990463257,16.1399993896484,7.51999998092651,88.120002746582,62741.1,7.51999998092651,4.13000011444091,2,0.1373,0.8627,2.0,0.5601,0.6864,571.0
4728,1.0,0,9,1,1,3,-2.0,-2.0,-2.0,0.0,154.0,0.0519,0.5909,0.1623,0.0065,0.013,0.0,0.013,0.0,0.1623,0.2987,10389.0,11057.0,2.0,2.0,0.4865,0.0913084990168232,0.126,0.417117117117,0.381981981982,0.51376146789,0.282364933741,0.481012658228,0.276898734177,0.568166089965,0.215916955017,0.590943396226,0.14641509434,0.2464558342,0.3220720721,0.1754756871,0.2604951561,0.3503325942,0.1757322176,0.356545961,0.4267782427,0.2166666667,0.4853420195,0.7720519963,0.1067780873,0.0640668524,0.4517857143,7484.0,13583.0,4750.0,7477.0,7667.0,1737.0,750.0,987.0,1652.0,85.0,21764.312442,13614.0,13270.223504,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.0065,0.9935,1.0,0.8082,0.6712,352.0
1568,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,42.0,0.119,0.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5841.0,3018.0,2.0,2.0,0.8624,0.054,0.238,0.64,0.2,0.62015503876,0.201550387597,0.60396039604,0.188118811881,0.59375,0.1796875,0.699115044248,0.1883543183037417,0.2571428571,0.2686567164,0.2368421053,0.3033175355,0.3432835821,0.2337662338,0.3296089385,0.3385826772,0.3076923077,0.2822580645,0.888030888,0.1554433811001949,0.1261318109006949,0.5,3694.0,5333.0,3166.0,12280.061078456429,11445.868898543316,223.0,150.0,73.0,2021.227765726681,1007.708604483008,14724.127413,12433.0,11507.570652,43.4500007629394,54.9099998474121,0.63999998569488,0.95999997854232,15.2299995422363,8.15999984741211,98.4499969482422,46960.46,16.4300003051757,4.71000003814697,3,0.0476,0.9524,1.0,0.76,0.92,41.0
